anime_id,name,genre,rating,member
23399,Minami no Shima no Dera-chan,"Comedy, Slice of Life",6.55,7224
1167,Samurai Gun,"Action, Historical, Seinen",6.12,5381
32422,Doukyuusei,"Kids, Music",5.83,116
153,Juuni Kokuki,"Action, Adventure, Fantasy, Magic, Supernatural",8.16,66646
2842,Pokemon Fushigi no Dungeon: Shutsudou Pokemon Kyuujotai Ganbaruzu!,"Adventure, Fantasy",6.63,8541
32420,Ken-chan,"Kids, Music",4.75,37
6777,Densha Kamo Shirenai,Music,5.7,528
25633,Futari no Tarou,"Adventure, Kids",6.67,45
30149,Kamiusagi Rope 2 Specials,"Comedy, Slice of Life",3.67,63
12061,Injuu Seisen XX,"Action, Hentai, Supernatural",5.64,449
8968,Shogi Hour,"Comedy, Game, Parody",5.06,416
5492,Platonic Chain: Web,"Sci-Fi, Slice of Life",5.88,322
16263,Konchuu Tsurezuregusa,"Kids, Slice of Life",5.8,83
10521,Working&#039;!!,"Comedy, Slice of Life",7.98,117328
3101,F-Zero: Falcon Densetsu,"Action, Adventure, Cars, Mecha, Sci-Fi, Shounen, Sports",6.46,3863
3070,Wakusei Daikaiju Negadon,"Action, Fantasy, Mecha, Military, Sci-Fi, Space",5.7,812
1880,Midnight Eye: Gokuu II,"Action, Adventure, Mystery, Sci-Fi, Seinen, Super Power",6.44,1688
12149,AKB0048,"Music, Sci-Fi",7.55,37763
5546,Ecchi de Happy! Pin! Pin! Pin!,Hentai,5.51,290
26329,Ijimekko Ookami to Nana-chan,"Drama, Kids",8,66
5586,Aoi Yousei,Hentai,5.48,401
1528,Bishoujo Yuugekitai Battle Skipper,"Comedy, Mecha, Sci-Fi",5.41,883
10420,Gakuen 3,Hentai,6.63,2188
1395,Future GPX Cyber Formula Sin,"Drama, Sci-Fi, Shounen, Sports",7.72,1070
8729,Omoide no Album,"Kids, Music, School, Slice of Life",5.14,205
1445,Mach GoGoGo,"Adventure, Cars, Shounen, Sports",6.75,6253
5585,New Dream Hunter Rem: Yume no Kishitachi,"Ecchi, Magic",6.35,586
28579,Kyoro-chan no Jishin Youjin Hi no Youjin,"Drama, Fantasy, Kids",6.88,69
4644,Injoku no Heya,"Hentai, Romance",5.6,445
30470,Himitsukessha Taka no Tsume DO,"Comedy, Parody, Super Power",6.2,96
5875,Kobutori (1929),"Comedy, Demons",5.94,1280
12581,Asa made Jugyou Chu!,"Comedy, Ecchi, Romance, School",6.37,25285
3442,Ninpou Midare Karakuri,Hentai,6.24,1254
3927,Mobile Suit Gundam 00 Second Season,"Action, Drama, Mecha, Military, Sci-Fi, Space",8.21,86972
31004,Niji no Kakehashi,"Drama, Kids",8.2,40
1683,Di Gi Charat Nyo,"Comedy, Fantasy, Sci-Fi",7.32,3782
21067,Strange+,"Comedy, Shoujo, Slice of Life",6.1,21006
5909,Seitokai no Ichizon,"Comedy, Harem, Parody, School",7.52,110470
4156,Ichigo Mashimaro Episode 0,Comedy,7.21,9610
25549,Psychedelic Afternoon,Music,5.25,462
3801,Yami no Teio: Kyuuketsuki Dracula,Vampire,4.24,1070
4487,Ebenbourg no Kaze,Hentai,5.88,906
12337,Soukou Kihei Votoms Recaps,"Action, Drama, Mecha, Military, Sci-Fi",6.52,358
2492,Touch 2: Sayonara no Okurimono,"Drama, Romance, Sports",6.99,1076
30263,Hello Kitty no Shirayuki-hime (OVA),"Fantasy, Kids",6.27,99
11013,Inu x Boku SS,"Comedy, Romance, Shounen, Supernatural",7.69,216204
33522,Chiba Pedal: Yowamushi Pedal to Manabu Jitensha Koutsuuanzen,"Shounen, Sports",6.2,1867
399,Seikai no Senki Special,"Action, Military, Romance, Sci-Fi, Space",7.5,2216
29035,Robot Girls Z Plus,"Comedy, Mecha, Parody",6.3,3863
552,Digimon Adventure,"Action, Adventure, Comedy, Fantasy, Kids",7.89,182208
2910,Koi Koi 7 Specials,"Comedy, Ecchi",5.97,1623
10464,Seitokai no Ichizon Lv.2,"Comedy, Harem, Parody, School",7.48,41169
3848,"One Piece Movie 9: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura","Action, Adventure, Comedy, Fantasy, Shounen, Super Power",7.65,29771
26135,Afghanistan Paghman-mura no Monogatari: Sekaiichi Utsukushii Boku no Mura,"Historical, Kids",6.67,149
32494,Days (TV),"School, Shounen, Sports",7.09,49219
15839,Hitou Meguri Kakure Yu: Mao-hen,Hentai,6.38,2946
31377,Kataribe Shoujo Honoka,"Slice of Life, Supernatural",5.81,241
15845,Chikan no Licence,Hentai,6.27,2599
30602,Great Hunt,"Comedy, Music",4.75,73
23579,12-sai.,"Romance, School, Shoujo",6.59,6211
3729,True Blue: Gaiden,Hentai,5.85,1581
22821,Himitsukessha Taka no Tsume EX,"Comedy, Parody, Super Power",6.7,105
8500,Haguregumo,"Comedy, Historical, Seinen",6.71,221
618,Juubee Ninpuuchou: Ryuuhougyoku-hen,"Adventure, Horror, Magic, Martial Arts, Shounen, Supernatural",6.78,22860
17585,Myself ; Yourself Specials,"Drama, Romance, School",6.85,4128
3410,Sky Girls Specials,"Comedy, Mecha, Military, Sci-Fi",6.67,3008
8800,Senkou no Night Raid Specials,"Action, Historical, Military, Super Power",6.99,3667
23089,Ponsuke no Haru,"Comedy, Kids",6.33,62
24619,Tenkuu Senki Shurato Recaps,"Action, Fantasy, Magic, Shounen",6.53,165
19211,Suisei no Gargantia Specials,"Action, Mecha, Sci-Fi",7.24,25383
6428,Psychoarmor Govarian,"Action, Mecha, Sci-Fi, Super Power",6.69,352
13411,Guilty Crown: Lost Christmas,"Action, Drama, Sci-Fi, Super Power",7.1,51604
1841,Dai Mahou Touge Omake,Comedy,6.99,5579
734,Kizuna: Koi no kara Sawagi,"Drama, Romance, Yaoi",6.94,4127
30524,Kagewani,"Horror, Mystery, Supernatural, Thriller",6.54,19225
11197,Kuma no Puutarou,Comedy,6.3,79
4798,Druaga no Tou: The Aegis of Uruk - Jil no Bouken,"Adventure, Fantasy",7.26,10516
13207,Himitsukessha Taka no Tsume Gaiden: Mukashi no Yoshida-kun,"Comedy, Historical, Parody",5.37,126
1386,Blood Royale,Hentai,5.84,3047
2589,Black Cat Special,"Action, Comedy, Shounen",7.29,15333
33352,Violet Evergarden,"Drama, Fantasy",,20564
29371,Naccio to Pomm,"Adventure, Kids, Sci-Fi",4.75,43
5153,Kikou Kai Galient,"Action, Fantasy, Mecha, Sci-Fi",6.64,1164
25667,Boy Meets Harem The Animation,"Harem, Hentai",7.2,4566
14853,Tsukumo,"Historical, Supernatural",6.84,3772
31688,Tama Gura Abayo: Moki Yumokyu Superdeluxe,"Dementia, Music",4.03,202
29419,Pokemon XY: New Year&#039;s Eve 2014 Super Mega Special,"Action, Adventure, Comedy, Fantasy, Kids",6.56,1358
2009,Yawara! Special: Zutto Kimi no Koto ga... .,"Action, Comedy, Drama, Martial Arts, Slice of Life, Sports",7.46,855
2674,Doraemon Movie 16: Nobita no Sousei Nikki,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",7.23,864
1048,The SoulTaker: Tamashii-gari,"Demons, Horror, Supernatural",6.5,15796
744,Trouble Chocolate,"Comedy, Romance, Sci-Fi, Shounen",6.69,2747
33165,Mashou no Nie 3,Hentai,6.44,1430
1957,Ai Tenshi Densetsu Wedding Peach DX,"Adventure, Comedy, Magic, Romance, Shoujo",6.79,3360
13503,Cofun Gal no Coffy (TV),"Comedy, Parody",6.9,77
1782,Hyakki,"Hentai, Horror",5.9,1341
19961,Heisei Tensai Bakabon,"Comedy, Slice of Life",6.77,156
33010,FLCL (TV),"Action, Comedy, Dementia, Mecha, Parody, Sci-Fi",,13008
32713,Original C-V-P Momoko,Hentai,4,66
24987,Furueru Kuchibiru Episode 0,Hentai,6.74,1953
1212,Oban Star-Racers,"Adventure, Mecha, Sci-Fi, Shounen",7.51,24156
31762,King of Prism by Pretty Rhythm,"Music, Shoujo, Sports",6.34,2897
2198,Aa! Megami-sama!: Sorezore no Tsubasa Specials,"Comedy, Magic, Romance, Seinen, Supernatural",7.64,16986
2816,Toushou Daimos,"Adventure, Drama, Mecha, Romance, Sci-Fi, Shounen",7.26,3100
31055,Tobidasu PriPara: Mi~nna de Mezase! Idolâ˜†Grand Prix,"Music, School, Shoujo, Slice of Life",7.22,394
8706,SOS TV Walpurgis Night Fever,"Comedy, Sci-Fi",6.01,422
5277,Sekirei: Pure Engagement,"Action, Comedy, Ecchi, Harem, Super Power",7.61,113911
11031,Vampire,"Hentai, Supernatural",6.56,2589
15005,Kyou no Asuka Show,"Comedy, Ecchi, Seinen",6.84,15032
710,Rec,"Comedy, Drama, Romance",7.46,68951
9409,D-1 Devastator,"Mecha, Sci-Fi",5.99,320
29527,Kagee Mukashibanashi,"Adventure, Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Samurai, Supernatural",7.5,87
4689,Kaze no Toori Michi,Music,6.17,1902
531,Bishoujo Senshi Sailor Moon R: The Movie,"Drama, Magic, Romance, Shoujo",7.78,33682
11579,Jubilee,"Dementia, Music",5.28,460
6686,Chinetsu Karte: The Devilish Cherry,Hentai,6.73,2586
1810,Kyoushirou to Towa no Sora,"Drama, Magic, Romance, Shounen",6.69,28280
2466,Scramble Wars: Tsuppashire! Genom Trophy Rally,Parody,6.45,558
629,Mahoutsukai Tai! OVA,"Comedy, Fantasy, Magic, Romance, Sci-Fi",7.26,4460
2405,Hello! Lady Lynn,Drama,7.85,1757
27837,Kenritsu Umisora Koukou Yakyuubu-in Yamashita Tarou-kun,Sports,5.67,100
12755,Mahoutsukai Jiji,"Fantasy, Magic, Music",6.13,1039
26115,Moudouken Quill no Isshou,Drama,6.2,57
32485,Prison School OVA,"Comedy, Ecchi, Romance, School, Seinen",7.73,30887
13253,Blossom,Music,6.63,2825
17251,Wanna. SpartanSex Spermax!!!,Hentai,6.82,3367
2156,Bakugan Battle Brawlers,"Action, Fantasy, Game",6.38,25846
5561,Yayoi,Hentai,4.94,340
9088,Saiyuuki Gaiden,"Action, Adventure, Drama, Fantasy, Shoujo",8.01,5843
12671,Pokemon Best Wishes! Season 2: Kyurem vs. Seikenshi,"Action, Adventure, Comedy, Drama, Fantasy, Kids",6.68,14498
9821,McDull and Chinese Culture,"Comedy, Historical",6.79,90
19437,Dokidoki Gakuen Kessen!! Youki Daimashiro,"Action, Fantasy, Magic",4.05,110
6280,Cat Shit One,"Action, Fantasy, Military",7.22,19762
3136,Ochamegami Monogatari: Korokoro Pollon,"Comedy, Magic, Parody",7.13,1049
10690,Magic Tree House,"Adventure, Magic",7.17,3433
2835,Patalliro!,"Adventure, Comedy, Romance, Shoujo, Shounen Ai",7.63,2409
30705,Makura no Danshi,Shoujo,4.93,19386
30530,Fuusen Shoujo Temple-chan Movie,"Adventure, Comedy, Kids, Music",4.75,44
4524,Shenmue: The Movie,"Action, Adventure, Game, Martial Arts",6.59,682
14941,AKB0048: Next Stage,"Music, Sci-Fi",7.84,22302
31108,Green Dakara x Bakemono no Ko,Music,5.38,1086
396,Seikai no Senki,"Action, Military, Romance, Sci-Fi, Space",7.86,18580
33132,Shin Kachikachi Yama,Fantasy,7.5,37
548,Wonderful Days,"Action, Drama, Romance, Sci-Fi",7.17,23422
3916,Magical Witch Academy: Boku to Sensei no Magical Lesson The Animation,Hentai,6.42,2930
33173,Sansha Sanyou Specials,"Comedy, School, Slice of Life",6.7,2177
31599,Kaette Kite yoo Toyama kara,Comedy,4.17,51
3232,Bannou Bunka Neko-Musume Specials,"Action, Adventure, Comedy, Mecha, Sci-Fi, Seinen",6.72,950
104,Ayashi no Ceres,"Adventure, Comedy, Drama, Horror, Psychological, Romance, Shoujo, Supernatural",7.38,38336
21835,Majin Bone,Game,6.84,6836
23739,Peter Pan no Bouken Specials,"Adventure, Fantasy",5.71,128
2261,Malice@Doll,"Horror, Psychological, Sci-Fi",5.92,1739
649,Hanaukyou Maid-tai: La Verite,"Comedy, Ecchi, Harem, Romance",6.91,14069
10755,Lupin tai Holmes,Mystery,6.39,331
10941,Mushi no Tameiki,Music,5.55,465
23343,Futari no Oujisama,"Fantasy, Slice of Life",6.5,77
8518,Mai-Otome Special: Otome no Inori,"School, Slice of Life",6.6,2068
16373,Peeping Life: The Perfect Evolution,"Comedy, Slice of Life",5.53,313
15611,Cardfight!! Vanguard: Link Joker-hen,"Action, Adventure, Demons, Game, Shounen",7.4,9075
2419,Spirit of Wonder: China-san no Yuuutsu,"Romance, Sci-Fi, Seinen",6.74,1947
28519,Nosewasure: Onna Kyoushi Chuuzenji Ayano no Inutsu na Kore kara,Hentai,5.89,1505
6840,Maabou no Daikyousou,"Comedy, Sports",4.59,483
30974,Wasurerumonka!,"Drama, Kids",6,42
6107,Aru Hibi no CLAMP Gakuen Tanteidan,Comedy,6.45,685
7423,The Tales of Rien Village #1: &quot;Toilet ni Ittokiya&quot;,Fantasy,5.5,365
29177,Persia no Komoriuta: Watashi no Hana,"Kids, Music",3.63,87
4099,Wolf Daddy,Fantasy,6.52,552
15489,Yuâ˜†Giâ˜†Oh! Zexal Second,"Action, Fantasy, Game, Shounen",7.07,11293
4476,Gensoumaden Saiyuuki: Kibou no Zaika,"Adventure, Fantasy",7.16,2557
9958,Hayate no Gotoku! Heaven Is a Place on Earth,"Comedy, Harem, Parody",7.26,22973
31908,"Ai think so,",Music,5.77,203
21099,Kenji no Trunk,"Fantasy, Kids",6.1,120
6980,Kaidan Restaurant,"Horror, Kids, Mystery, Supernatural",7.39,9994
21671,Keroro,"Comedy, Sci-Fi, Shounen",6.96,3260
1423,Lupin III: Napoleon no Jisho wo Ubae,"Action, Adventure, Comedy, Shounen",6.97,2507
9801,Hustle!! Tokitama-kun,Dementia,4.56,369
6734,Ginga Tetsudou 999: Eien no Tabibito Emeraldas,"Sci-Fi, Space",7.01,799
29919,Fushigi na Taiko,Kids,5.24,124
33082,Kingsglaive: Final Fantasy XV,Action,7.83,15508
3280,Kinnikuman: Kessen! Shichinin no Seigi Choujin vs. Uchuu Nobushi,"Action, Comedy, Shounen, Sports",6.6,406
4014,Choujin Locke: Lord Leon,"Action, Sci-Fi, Super Power",6.37,483
2539,Itazura The Animation,Hentai,6.73,4577
8157,Gegege no Kitarou: Youkai Tokkyuu! Maboroshi no Kisha,"Adventure, Comedy, Fantasy, Horror, Supernatural",6.39,241
11717,Hoshi no Kirby: Pilot,"Adventure, Comedy, Fantasy, Parody",5.91,915
3551,Dragon Rider,Hentai,5.85,1049
8646,44-hiki no Neko,"Kids, Music",4.8,855
11457,Chibiâ˜†Devi!,"Fantasy, Shoujo, Supernatural",6.86,8186
33391,Red Ash The Animation: Magicicada,"Action, Fantasy",,370
961,Virtua Fighter,"Action, Adventure, Comedy, Martial Arts, Shounen",7.13,3875
2677,Doraemon Movie 11: Nobita to Animal Planet,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",7.42,1581
15129,Tanpen Animation Junpei Fujita,Music,6.75,88
10648,Mars,"Action, Mecha, Sci-Fi, Shounen",6,183
20847,Seitokai Yakuindomo*,"Comedy, School, Shounen, Slice of Life",7.84,98544
3454,Kowaremono,Hentai,5.8,1445
3863,Sweet Valerian Specials,"Comedy, Magic, Shoujo",5.92,601
19999,Sobakasu Pucchi,"Adventure, Comedy, Kids",7.18,72
711,Uchuu Senkan Yamato (Movie),"Drama, Military, Sci-Fi, Space",7.04,2154
33871,Estima: Sense of Wonder,"Comedy, Historical, Sci-Fi",5.24,127
1572,Jungle Taitei,"Adventure, Kids, Shounen",6.69,3067
9999,One Piece 3D: Mugiwara Chase,"Action, Adventure, Comedy, Fantasy, Shounen",7.34,23772
14629,Starship Troopers: Invasion,"Action, Military, Sci-Fi",6.89,2493
5330,Alice in Cyberland,Action,5.8,605
29787,Gochuumon wa Usagi Desu ka??,"Comedy, Slice of Life",8.01,38102
14751,Bishoujo Senshi Sailor Moon Crystal,"Demons, Magic, Romance, Shoujo",6.96,69702
960,Shin Chou Kyou Ryo: Condor Hero II,"Adventure, Drama, Historical, Romance",7.51,2151
461,One Piece Movie 3: Chinjuu-jima no Chopper Oukoku,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",7.18,36558
3011,Yotsunoha,"Romance, School",6.48,8565
7750,DigiGirl Pop!: Strawberry &amp; Pop Mix Flavor,"Comedy, Sci-Fi",6,143
10832,Ikoku Meiro no CroisÃ©e: Yune &amp; Alice,"Historical, Seinen, Slice of Life",6.36,3409
1742,Souryuuden,"Drama, Mystery, Super Power, Supernatural",6.76,1408
10812,Toumei Shounen Tantei Akira,"Action, Shounen",6.05,129
22457,Hello Kitty no Fushigi na Mizuumi,"Fantasy, Kids",6.35,90
29786,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,"Comedy, Ecchi, School",7.53,193822
1768,Kikaider 01 The Animation,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",6.99,1710
21277,Yawaraka Atom,"Comedy, Parody",4.5,69
31868,Bug tte Honey: Megarom Shoujo Mai 4622,"Adventure, Comedy",6,58
712,Zoids Genesis,"Action, Adventure, Comedy, Mecha, Military",7.38,9559
2391,SD Gundam Force,"Adventure, Comedy, Fantasy, Mecha",5.61,4825
31078,PikkaPika Summer,,5.67,96
21775,Yugami-kun ni wa Tomodachi ga Inai,"Comedy, Romance, School, Slice of Life",5.86,858
25833,Zephyr,"Drama, Music",6.37,1478
2453,Dennou Sentai Voogie&#039;sâ˜…Angel,"Action, Drama, Mecha, Military, Sci-Fi",5.69,1132
20233,Tonari no Tamageta-kun,"Comedy, Sci-Fi",6.33,95
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,"Comedy, Drama, Romance, School",8.31,222994
10958,High Score,"Comedy, Shoujo",5.85,4894
22239,Mahou no Yousei Persia Pilot,Magic,5.09,151
24347,Inazuma Eleven: Chou Jigen Dream Match,"Shounen, Sports, Super Power",6.97,2280
18053,Koi to Senkyo to Chocolate: Ikenai Hazuki-sensei,"Drama, Romance, School",6.85,3526
19991,Tobidase! Bacchiri,"Comedy, Kids, Mystery",7.63,72
7870,Baka to Test to Shoukanjuu Specials,"Comedy, Magic, School",7.49,29923
2232,Funny Pets,Comedy,5.13,361
767,Burn Up!,"Action, Comedy, Ecchi, Police, Sci-Fi",6.24,4184
11141,Blue Seagull,"Action, Hentai",4.6,337
6791,Kanokon: Manatsu no Dai Shanikusai,"Ecchi, Romance, Slice of Life",6.74,25804
13141,Shibainuko-san,Comedy,5.78,6204
24819,Spo-chan Taiketsu: Youkai Daikessen,Kids,5.92,109
19989,Tatakae! Osper,"Action, Sci-Fi, Shounen",5.6,77
17409,Sukitte Ii na yo.: Mei and Marshmallow,"Romance, School, Shoujo",6.62,17684
3292,Potemayo Specials,"Comedy, School, Seinen",7.45,2975
30241,Umo,Music,5.28,107
5017,Yume no Kakera,Music,5.21,776
17635,Koitabi: True Tours Nanto,Romance,7.09,7452
28097,Little Twins,"Adventure, Kids",6,62
6060,Ichigatsu ni wa Christmas,Romance,5.93,247
28385,Seto no Hanayome Picture Drama,"Comedy, Parody, Romance, School",6.44,1264
394,Ai Yori Aoshi: Enishi,"Comedy, Drama, Harem, Romance, Slice of Life",7.25,37944
7858,Sora no Otoshimono: Project Pink,"Comedy, Ecchi, Harem, Sci-Fi, Shounen, Supernatural",7.63,61903
8501,Chibikko Kaijuu Yadamon,"Comedy, Kids, Supernatural",6.36,133
24439,Kekkai Sensen,"Action, Fantasy, Shounen, Super Power, Supernatural, Vampire",7.74,220573
7769,Ookami-san to Shichinin no Nakama-tachi,"Comedy, Parody, Romance",7.38,145982
5743,Saimin Ryoujoku Gakuen,Hentai,6.75,3023
10997,Fujilog 2nd Season,Comedy,5.72,165
10109,Softenni,"Comedy, Ecchi, School, Sports",6.6,16068
30965,Ninpuu Kamui Gaiden: Tsukihigai no Maki,"Action, Adventure, Historical, Martial Arts, Samurai",5.83,76
2834,Miracleâ˜†Girls,"Drama, Magic, Shoujo",7.28,2033
20929,Galo Sengen,Music,6.34,586
32142,Takemoto Denki x Peeping Life,"Comedy, Slice of Life",4.22,85
31608,Teekyuu 4 Specials,"Comedy, School, Shounen, Sports",6.58,1977
2626,Theâ˜†Doraemons: Mushimushi Pyonpyon Daisakusen!,Fantasy,6.62,479
199,Sen to Chihiro no Kamikakushi,"Adventure, Drama, Supernatural",8.93,466254
23799,Dango San Kyoudai Attoiuma Gekijou,"Kids, Music",7.3,74
31631,Monster Hunter Stories: Ride On,Fantasy,6.03,6848
24817,Fantasista Stella,"Shounen, Sports",6.13,486
31749,Chou Kidougai-ku: Kashiwa-no-Ha,Mecha,4.86,475
30448,Mirai Arise,Sci-Fi,,4044
1252,Fushigi no Umi no Nadia: Original Movie,"Action, Adventure, Drama, Historical, Mystery, Romance, Sci-Fi",5.58,3644
33908,Yasoukyoku,Music,5.14,82
3252,Super Express Mazinger 7,"Mecha, Sci-Fi",5.15,362
21517,Soratobu Usagi no Yuukai Boushi: Boku Iya Da yo!,Kids,4.73,64
632,Mahoromatic End Year Special,"Comedy, Ecchi, Military, Romance, Sci-Fi",7.07,4783
2472,Naruto: Shippuuden Movie 1,"Action, Adventure, Comedy, Fantasy, Shounen",7.43,108170
1162,Mazeâ˜†Bakunetsu Jikuu,"Adventure, Comedy, Fantasy, Mecha, Shounen",6.34,1835
963,"Love Hina: Motoko no Sentaku, Koi ka Ken... &quot;Naku na&quot;","Drama, Romance, Slice of Life",7.36,28222
2393,Doraemon Movie 24: Nobita to Fushigi Kaze Tsukai,"Adventure, Comedy, Fantasy, Kids",7.41,1973
32954,Flying Witch Petit,"Comedy, Slice of Life, Supernatural",5.93,6769
230,Air Master,"Action, Comedy, Martial Arts, Seinen",7.14,22433
13117,Hakuouki Movie 1: Kyoto Ranbu,"Action, Drama, Historical, Josei, Samurai, Supernatural",7.94,12076
20971,Kiniro no Corda: Blueâ™ªSky,"Harem, Music, School, Shoujo",6.5,15742
33741,Mobile Police Patlabor Reboot,"Comedy, Mecha, Police, Sci-Fi",6.82,2303
4486,Getter Robo G,"Action, Mecha, Sci-Fi, Shounen",6.87,1088
11995,Guilstein,"Action, Horror, Sci-Fi",5.33,286
16638,Fault!! Service: Aratanaru Rival,"Hentai, School",7.12,4762
15743,Yuugen Kaisha: Jiken File 00 - Hajimari wa Ayashiku mo Hanayaka ni,"Adventure, Comedy, Supernatural",6.06,265
33174,Nori P-chan,"Kids, Slice of Life",4.1,35
11099,Tiger &amp; Bunny Pilot,"Action, Comedy, Super Power",6.25,5936
3999,Dorei Maid Princess,"Fantasy, Hentai",6.65,2948
9121,Heroman Specials,"Action, Sci-Fi, Shounen",6.47,1879
615,Nurse Witch Komugi-chan Magikarte,"Comedy, Magic, Parody",6.77,9895
27463,Pororo Geugjangpan Super Sseolmae Daemoheom,"Cars, Kids",4.14,58
2671,Doraemon Movie 03: Nobita no Daimakyou,Adventure,7.32,1156
10563,Yakyuukyou no Uta: Kita no Ookami Minami no Tora,"Action, Drama, Sports",6.35,112
5935,Animation Kikou: Marco Polo no Bouken,"Adventure, Historical",6.54,249
850,Gakuen Heaven,"Comedy, Drama, Romance, School, Shounen Ai",6.8,34787
1767,Psycho Diver: Mashou Bosatsu,"Horror, Psychological, Sci-Fi",5.95,2137
22485,Hello Kitty no Yuki no Joou,"Fantasy, Kids",6.18,113
30125,Bad Badtz-Maru no Otoko Dokyou no Omoiyari,Comedy,4.89,56
23347,Gan to Gon,"Comedy, Kids",6.7,61
30928,Tobidashi wa Abunaizo! Mushi Mushi Mura no Koutsuu Anzen,"Drama, Kids",4,38
4681,Ultra Nyan: Hoshizora kara Maiorita Fushigi Neko,"Comedy, Kids",6.3,277
21963,Sore Ike! Anpanman: Tsukiko to Shiratama - Tokimeki Dancing,"Comedy, Fantasy, Kids",5,73
30939,Shiranpuri,"Drama, School",6.18,155
8457,Yozakura Quartet: Hoshi no Umi,"Action, Comedy, Magic, Shounen, Super Power, Supernatural",7.47,22065
30099,Lao Fu Zi Zhi Xiao Shui Hu Chuan Qi,"Comedy, Seinen",6.15,60
30405,Ishindenshin Shiyou,"Kids, Music",5.23,129
24795,Boku wa Ou-sama (TV) Special,Kids,6.89,53
6548,Tengen Toppa Gurren Lagann: Kiramekiâ˜…Yoko Box - Pieces of Sweet Stars,"Ecchi, Music",7.25,18991
30781,Matsubara-kun,Comedy,4.59,84
24465,Heli-Tako Puu-chan,"Comedy, Kids",6.86,61
28817,Mikagura Gakuen Kumikyoku,"Action, Comedy, School, Shoujo Ai",6.82,47642
4304,Kodomo no Jikan,Hentai,6.39,6172
30094,Majin Sentai Death Ranger: Ubawareta Pudding!,"Action, Comedy",3.79,111
32379,Berserk (2016),"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural",6.81,90817
33562,Heibai Wushang,"Action, Comedy, Supernatural",7.6,216
1023,Wolf&#039;s Rain OVA,"Adventure, Drama, Psychological, Sci-Fi, Supernatural",8.13,37679
2942,Sketchbook: Full Color&#039;s,"Comedy, Slice of Life",7.47,17360
24261,Hitsugi no Chaika OVA,"Action, Adventure, Comedy, Fantasy, Shounen",7.09,20605
2154,Tekkon Kinkreet,"Action, Adventure, Psychological, Supernatural",8.11,46018
243,Gravitation,"Comedy, Music, Romance, Shoujo, Shounen Ai",7.26,67916
23245,Go Go Toraemon,"Comedy, Sports",4.7,57
6671,Byeolnala Samchongsa,"Adventure, Sci-Fi",5.07,151
2554,Ai Shoujo Pollyanna Story,"Drama, Historical, Slice of Life",6.98,2427
3667,Strike Witches,"Action, Ecchi, Magic, Military, Sci-Fi",7.15,96159
31418,KanColle Movie,"Action, Military, School, Sci-Fi, Slice of Life",7.69,9439
2498,Slam Dunk: Shouhoku Saidai no Kiki! Moero Sakuragi Hanamichi,"Comedy, Drama, School, Shounen, Slice of Life, Sports",7.69,7834
21831,Dracula no Uta,"Kids, Music, Vampire",5.01,246
5477,Gozonji! Gekkou Kamen-kun,"Comedy, Parody, Sci-Fi",7,178
14893,"Dakara Boku wa, H ga Dekinai. OVA","Comedy, Ecchi, Romance",6.91,32195
1416,Lupin III: Dead or Alive,"Action, Adventure, Comedy, Shounen",7.32,4296
11411,Hell Target,"Horror, Sci-Fi, Space",5.18,629
32144,Toshi Souzou Gakubu Shoukai,Slice of Life,5.92,127
24109,Tooryanse,"Music, Supernatural",6.11,305
2016,Mermaid Forest OVA,"Drama, Fantasy, Horror, Mystery",7.01,3708
22053,Gakkou no Kaidan (OVA),"Comedy, Horror, Mystery, Supernatural",6.57,452
9495,Inochi no Chikyuu: Dioxin no Natsu,Drama,6.73,335
10346,Ring ni Kakero 1: Sekai Taikai-hen,Sports,6.96,566
12419,Guilty Crown Kiseki: Reassortment,"Action, Sci-Fi, Super Power",7.25,21388
3563,Momone,Hentai,5.38,838
29503,Gararin to Gororin,"Kids, Music",3.38,52
6463,Hoshi wo Katta Hi,"Kids, Sci-Fi",7.28,2814
10719,Boku wa Tomodachi ga Sukunai,"Comedy, Ecchi, Harem, Romance, School, Seinen, Slice of Life",7.57,325664
154,Shaman King,"Action, Adventure, Comedy, Drama, Shounen, Supernatural",7.83,169517
8740,One Piece Film: Strong World Episode 0,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",8.16,33862
20079,Ijiwaru Baasan,"Comedy, Slice of Life",7.33,87
13439,Shinpi no Hou,"Adventure, Supernatural",5.37,1100
2797,Koukou Tekken-den Tough,"Action, Martial Arts, Shounen",7.18,2398
10964,Heavy,"Action, Drama, Sports",6.2,140
34382,Citrus,"Drama, Romance, School, Yuri",,2459
27783,Sword Gai (TV),Seinen,,6474
32803,Dreaming Pupa: Yumemiru Bokura,Music,5.2,96
10098,Kobato.: Hajimete no Kobato.,"Comedy, Drama, Fantasy",6.88,6001
26095,Kono Sora no Shita de,"Drama, Kids",6.33,54
